,Filename,Main Frequency,Mean,RMS,Peak,Crest Factor,Form Factor,Kurtosis,Entropy,Skewness,Total Energy
32,2004.02.12.17.12.39,984.375,0.49183282920130644,0.5052067142295571,1.0,1.9793877868883933,1.0271919323685015,0.19929830782863212,5.093478275626856,0.09824497584201808,5227.188717621768
33,2004.02.12.14.32.39,984.375,0.3736419649133083,0.38448309770489575,0.9999999999999999,2.6008945671976846,1.0290147622848058,0.3711304232280983,5.032125845460098,0.1712272214826447,3027.502129577009
34,2004.02.12.16.12.39,19012.6953125,0.4563617402321829,0.46938773231814584,1.0,2.1304348860191578,1.0285431291399136,0.30696135209629416,5.098099749927949,0.1726829584206308,4512.252789775797
35,2004.02.12.14.12.39,984.375,0.4522921736951898,0.4688396886000954,0.9999999999999999,2.1329252286338893,1.0365858970534771,0.13348614812498472,5.064048341525924,0.10428977682535653,4501.722185863873
36,2004.02.12.15.52.39,985.3515625,0.4885289660177595,0.4995471271458686,0.9999999999999999,2.0018131336545517,1.022553751966692,0.2012338515120793,5.073678866544065,0.12329560675835359,5110.729364268864
37,2004.02.12.16.02.39,985.3515625,0.5071863511029411,0.5175264296749635,0.9999999999999999,1.9322684652609097,1.0203871388682615,0.22956064923478703,5.083539229227368,0.12419032129534258,5485.232238840115
38,2004.02.12.15.02.39,19013.671875,0.4947694184421009,0.5063590476339196,1.0,1.9748832467252881,1.0234243038470554,0.1738220022516339,5.071000825022683,0.08985451686853659,5251.061455272551
39,2004.02.12.14.22.39,984.375,0.5231725744298987,0.5342851805083239,1.0,1.8716596238896066,1.0212408039365108,0.18719392868634888,5.083088535358318,0.1386643613779276,5846.234196189434
40,2004.02.12.16.52.39,984.375,0.3973842364432524,0.4094644952861839,1.0,2.4422141883170547,1.0303994414852855,0.2629708782870033,5.075290946385735,0.09473008972758512,3433.7008209913715
41,2004.02.12.21.02.39,984.375,0.4347891304959484,0.44980620722354775,1.0,2.223179635898206,1.0345387583872436,0.10599728987560075,5.081226660581671,0.151710288769583,4143.628780683944
42,2004.02.12.18.32.39,19013.671875,0.46990434832944566,0.4815772510397014,0.9999999999999999,2.0765100466042563,1.0248410187131785,0.18261054425658108,5.081117624675293,0.09801100093239389,4749.65296576421
43,2004.02.12.20.22.39,19013.671875,0.47781467667545174,0.49194270920260325,1.0,2.032757029006312,1.029568017092844,0.19158765046308668,5.092099709821454,0.16712476980682947,4956.316244737987
44,2004.02.12.17.32.39,19013.671875,0.45322253759113007,0.4677028535882247,1.0,2.138109682949296,1.0319496821011094,0.13840970362755511,5.071368820036979,0.11791787404591642,4479.91724553356
45,2004.02.12.17.42.39,984.375,0.46087763093258766,0.47485186328320445,1.0,2.105919924344056,1.0303209169044283,0.1835254854912498,5.065373557923068,0.11480892953255835,4617.918301461117
46,2004.02.12.20.52.39,984.375,0.48898199390776054,0.4995613457106983,1.0,2.0017561578495533,1.021635462930632,0.18106024533094622,5.0725293300057,0.10521812731012783,5111.020300867253
47,2004.02.12.17.52.39,984.375,0.5358157444175875,0.543183163353581,1.0,1.8409996249258882,1.0137499112572768,0.41420969453840684,5.024630004821422,0.10010548595879941,6042.581994512446
48,2004.02.12.18.02.39,984.375,0.5086202837717059,0.5177392620670778,0.9999999999999999,1.9314741478316568,1.0179288529897972,0.18905394133888498,5.065759206253657,0.11323598183660098,5489.744762588411
49,2004.02.12.18.12.39,984.375,0.49882408705073156,0.5134931788250782,1.0,1.9474455382018827,1.029407344503103,0.13468447519073523,5.0799571646042985,0.08381054640563398,5400.069011453619
50,2004.02.12.19.02.39,984.375,0.5013775605562201,0.509742233118471,1.0000000000000002,1.9617758447877844,1.0166833803909598,0.2713402186131444,5.043842276326858,0.13432297569612636,5321.4647137199245
51,2004.02.12.18.22.39,984.375,0.4898991028032585,0.5007099697670262,1.0,1.9971641476707302,1.0220675377887134,0.27042789863196726,5.064355657432687,0.11778625386900146,5134.550503917492
52,2004.02.12.18.52.39,984.375,0.48793483153292183,0.4979400686607012,1.0,2.0082738123278143,1.020505273411915,0.20666512335604548,5.08632456656337,0.1153403873923759,5077.899509305831
53,2004.02.12.19.52.39,19013.671875,0.4493656522195904,0.46435901109972155,1.0,2.1535061796943338,1.0333656095121493,0.18317002044542097,5.0777790920189805,0.12655635067423848,4416.087883561192
54,2004.02.12.19.42.39,983.3984375,0.5409187037970431,0.5507424237207238,1.0,1.815730833379726,1.0181611762631277,0.37006095459938493,5.081717346127448,0.135789705927203,6211.93661001272
55,2004.02.12.19.12.39,983.3984375,0.4578823505668771,0.47082249645055085,0.9999999999999999,2.1239426907992427,1.0282608531812885,0.14796876825537542,5.074676784059004,0.14208782186670338,4539.879898397265
56,2004.02.12.19.32.39,984.375,0.49802920446371485,0.5123483526635321,1.0,1.9517970435570369,1.0287516235423106,0.13222403089331136,5.060724905785687,0.11232890660744894,5376.017090089677
57,2004.02.12.20.42.39,984.375,0.47065758798636637,0.4850191383322048,0.9999999999999999,2.0617743115016394,1.0305137975301366,0.205211143054147,5.075639378437673,0.1810267482641828,4817.7882019535755
58,2004.02.12.19.22.39,19013.671875,0.3584270640937798,0.36987587768301233,1.0,2.7036096710719018,1.0319418223012229,0.29140477176555146,5.042894680043088,0.14632301664531366,2801.8312169836277
59,2004.02.12.20.12.39,19013.671875,0.49716226233057226,0.5099116046067705,1.0,1.9611242242097466,1.0256442277344877,0.16648304865696462,5.061188977237572,0.11401558214720742,5325.001615619103
60,2004.02.12.17.22.39,984.375,0.48585517697217995,0.49537742199479,1.0,2.018662853008503,1.0195989370370655,0.14836992490765555,5.0712781169474175,0.10882182513808278,5025.767223750744
61,2004.02.12.20.02.39,984.375,0.45157390359607225,0.46269774919222045,1.0,2.161238090623531,1.024633499649923,0.3465144660731396,5.0668895642338425,0.1713510434010304,4384.546961562561
62,2004.02.12.20.32.39,984.375,0.516814836943369,0.5250502779252887,1.0000000000000002,1.9045795079881738,1.0159349933346091,0.2366233871727612,5.056294883828369,0.10156079328692887,5645.881228276181
63,2004.02.12.18.42.39,984.375,0.48158482958698823,0.49416025857231394,1.0,2.0236350104096097,1.0261125936963391,0.33875130276056087,5.065437398813844,0.11156268645377833,5001.100516398206
64,2004.02.12.21.32.39,984.375,0.4768862047697368,0.4873657491250149,1.0,2.051847102089828,1.0219749371033664,0.1388645532315853,5.075884359652749,0.09809406018479651,4864.519647645429
65,2004.02.12.21.52.39,984.375,0.4703857421875,0.4842256549153286,1.0,2.0651528679843687,1.029422474974405,0.13029772122964545,5.07737151930811,0.1229919244684119,4802.037450305103
66,2004.02.13.00.02.39,19013.671875,0.49528044055587905,0.5073435032264728,1.0,1.9710511589100028,1.02435602475449,0.1751232232429043,5.064536924009522,0.09680741003860742,5271.499371849934
67,2004.02.12.22.12.39,984.375,0.42928840927362977,0.4420131514109196,1.0,2.2623761234433166,1.0296414761321429,0.21848525886948522,5.061645983025107,0.10453628551081386,4001.292820893954
68,2004.02.12.23.32.39,984.375,0.4599849485001474,0.4732913547067261,0.9999999999999999,2.112863440363595,1.0289279165545882,0.15312245268382618,5.0643358114961465,0.1175347092007218,4587.616387893822
69,2004.02.12.22.02.39,19014.6484375,0.4928289551924766,0.5054817385806221,1.0,1.9783108343497646,1.0256737824651636,0.17151282513169397,5.081563467536187,0.08373102160935504,5232.881419028241
70,2004.02.12.23.42.39,984.375,0.504894107680723,0.5179597842739249,1.0,1.9306518196230202,1.0258780532282705,0.10635006705002104,5.081550534955309,0.09241778598059704,5494.42228480186
71,2004.02.12.23.02.39,984.375,0.4021721168800636,0.41689579562326884,1.0,2.3986809425721765,1.0366103917333387,0.12991002376347938,5.068085122295309,0.1285269416538941,3559.4670982831785
72,2004.02.12.23.52.39,984.375,0.5114636523011982,0.5216621437412777,1.0,1.916949527577676,1.0199398166305544,0.17888917029402274,5.062635496969293,0.0975284990078815,5573.250912517027
73,2004.02.12.21.42.39,984.375,0.4181285197659011,0.433095162099144,0.9999999999999999,2.3089613727227003,1.0357943589727443,0.20601814733940493,5.077496719416684,0.1340755870890395,3841.462670001845
74,2004.02.12.21.22.39,984.375,0.5180872430648394,0.5281023274881859,0.9999999999999998,1.893572415702657,1.0193308840497604,0.19901698857373784,5.077474929366633,0.1232540224100783,5711.709558752034
75,2004.02.12.22.42.39,984.375,0.5419302638958126,0.5506508392803943,1.0,1.8160328263674812,1.0160916929087729,0.19967244170206389,5.099561528311472,0.12882219901695238,6209.870782468149
76,2004.02.12.22.22.39,984.375,0.4390562151918317,0.4550016329475901,1.0,2.1977943101474233,1.0363174855611406,0.10631373773465302,5.085129802009428,0.1275476702256125,4239.902432972258
77,2004.02.12.22.52.39,984.375,0.587388021463577,0.5948356856823407,1.0,1.681136529078433,1.0126792919613963,0.21733489241293524,5.054533466191188,0.10447179676633613,7246.428015844976
78,2004.02.12.22.32.39,984.375,0.4513368687530849,0.46115522468834513,1.0,2.1684672458732597,1.0217539417118429,0.3920831152437816,5.076476086118708,0.12649758410334924,4355.361612950694
79,2004.02.12.23.22.39,984.375,0.46680604876893944,0.4809720684004239,1.0,2.0791228133594433,1.0303466925264637,0.1747507168074378,5.076451555079227,0.14190397417707715,4737.722994306704
80,2004.02.12.21.12.39,984.375,0.5427140966530054,0.5524555912645563,0.9999999999999998,1.8101002430096256,1.0179495883221537,0.17748939152443688,5.064799785298057,0.07970876944788824,6250.643052942756
81,2004.02.12.23.12.39,984.375,0.5157746405655894,0.5239009936908365,1.0,1.90875759359624,1.0157556275282087,0.31345453286394154,5.029687801618012,0.1321994592129901,5621.191704376238
82,2004.02.13.01.02.39,984.375,0.5259036190385149,0.5361724250569581,0.9999999999999999,1.8650716696103293,1.019526022728684,0.1794985865361789,5.058291426047034,0.0945267652013247,5887.608205137087
83,2004.02.13.02.12.39,983.3984375,0.5494959765991096,0.5567610800010768,1.0,1.7961025580273426,1.0132213950808733,0.2884851379138884,5.0176273764519745,0.09409273094214472,6348.449796177214
84,2004.02.13.00.12.39,984.375,0.48027706888229404,0.49253984528390976,1.0,2.0302925937364114,1.0255327126696967,0.21339193070313334,5.07510366382731,0.12471700590139942,4968.355823458258
85,2004.02.13.01.22.39,984.375,0.47809470040457586,0.48978150135520354,1.0,2.0417267643490917,1.0244445314719826,0.1450110428849105,5.073393270279865,0.09417640967249229,4912.863622548629
86,2004.02.13.02.32.39,984.375,0.5461154622071287,0.5543732461893943,1.0,1.8038388520256319,1.015120948872042,0.20572392292925823,5.076880806623301,0.10490053706391798,6294.112175934807
87,2004.02.13.00.32.39,984.375,0.5159157632779674,0.5257462388694044,1.0,1.9020583050683515,1.0190544199095164,0.29135233432718444,5.082985829468795,0.11246933661831161,5660.858525395453
88,2004.02.13.00.42.39,984.375,0.4776572381882441,0.4908369597597357,1.0,2.0373363906611663,1.0275924251069288,0.25124090167543445,5.0688979739659015,0.10964023033308977,4934.060463435375
89,2004.02.13.03.22.39,984.375,0.4694320407507016,0.47779510346369075,0.9999999999999999,2.0929473591308856,1.0178152788625487,0.17228583009531517,5.027153459123037,0.15922448379159534,4675.341535106641
90,2004.02.13.00.52.39,19013.671875,0.36804054634623523,0.37652138372173943,1.0,2.655891652461975,1.023043214829721,0.2962981014032273,4.951120601040295,0.15312777764645225,2903.4158571465387
91,2004.02.13.03.42.39,984.375,0.43341782181351274,0.4474607207006505,1.0,2.2348330339122575,1.0324003725282438,0.0972059936183185,5.080600860310817,0.1586753719094967,4100.528057752485
92,2004.02.13.02.22.39,984.375,0.4856439513435273,0.49874712892681206,0.9999999999999999,2.0050240733250284,1.0269810373361699,0.17867116626312196,5.075541756720449,0.12248360028057359,5094.373347588876
93,2004.02.13.01.12.39,19013.671875,0.39401015467806844,0.4056387048883014,0.9999999999999999,2.4652479853355334,1.0295133261723526,0.23521227677143708,5.0787419720534865,0.11488124339258489,3369.8357023428293
94,2004.02.13.04.02.39,984.375,0.4718384204738933,0.4844090376270107,1.0,2.0643710631385623,1.0266417837286164,0.196420930281473,5.08821195611654,0.09122376373286868,4805.6753302472025
95,2004.02.13.01.42.39,984.375,0.3598140201662561,0.37170718759927085,0.9999999999999999,2.6902896509982943,1.0330536520714768,0.23831540216892,5.051305734104204,0.17308125705417993,2829.644458249411
96,2004.02.13.03.02.39,984.375,0.49142754671697225,0.5059698704033125,1.0,1.976402269176408,1.0295919994381504,0.12525996455390587,5.073777826226365,0.09678502816542138,5242.992839801753
97,2004.02.13.02.52.39,984.375,0.44955662470896396,0.462928286905631,1.0,2.160161796731709,1.029744111112418,0.1662380512119377,5.069189276929271,0.12153359317213412,4388.917223779988
98,2004.02.13.03.12.39,984.375,0.4731000024567611,0.48790979734622175,1.0,2.049559171467914,1.0313037303161168,0.1320935328878874,5.069400527600763,0.09103044284716962,4875.386272694911
99,2004.02.13.03.32.39,19013.671875,0.47412374812341973,0.48925777173198154,1.0,2.043912345960252,1.0319199864348965,0.13525956917469095,5.076036396620456,0.11145611190441689,4902.362464258944
100,2004.02.13.01.32.39,983.3984375,0.46623209087401796,0.4783861324418208,1.0,2.090361597431162,1.0260686507979715,0.24130925449302731,5.073476480106733,0.16092361515442713,4686.915414274936
101,2004.02.13.03.52.39,984.375,0.48448649688817175,0.49489132996979285,1.0,2.020645623476649,1.0214760022177103,0.2109481424887676,5.078100690938701,0.12932134260339664,5015.908935255457
102,2004.02.13.01.52.39,984.375,0.4837268285539862,0.49402011006032087,1.0,2.0242090952084886,1.0212791205670866,0.2109060306547419,5.069380187989314,0.13194492664992694,4998.264200069357
103,2004.02.13.02.42.39,984.375,0.5551460092905405,0.5648027763748102,0.9999999999999999,1.7705295402733419,1.0173950040577808,0.21788286221156605,5.082118750653595,0.09973861166962766,6533.164568590211
104,2004.02.13.00.22.39,984.375,0.43245017831743643,0.4502605367683516,1.0,2.2209363653703376,1.0411847638038008,0.1732305486391299,5.055907826600107,0.15221709307464454,4152.003603884526
105,2004.02.13.02.02.39,984.375,0.4589763859589532,0.47153437653939007,1.0,2.1207361536162868,1.0273608642287753,0.18549291192103734,5.064665376420789,0.12395156396002618,4553.618805931854
106,2004.02.13.05.42.39,984.375,0.4836870307426947,0.4988735480313767,1.0,2.0045159819480043,1.0313974043615834,0.14905640297439016,5.060881162195377,0.09272138815102812,5096.956250632485
107,2004.02.13.06.22.39,984.375,0.453724551102752,0.4641924423354376,1.0,2.15427893433339,1.0230710266994456,0.2219679100667955,5.071967994292265,0.12249439291056965,4412.920289717014
108,2004.02.13.05.22.39,984.375,0.5755905650020424,0.5848101897729566,1.0,1.7099565251902233,1.0160176787659496,0.18394272384002308,5.069669355587973,0.08978348563814598,7004.220581115525
109,2004.02.13.06.02.39,984.375,0.48284170613748545,0.49536592070964286,1.0,2.018709721830353,1.0259385517302253,0.21069403170331968,5.074114604281146,0.09248212349211092,5025.533857802489
110,2004.02.13.05.52.39,984.375,0.46755935394835335,0.48130892601453323,1.0,2.0776676806733576,1.029407115802668,0.19421909885881572,5.074019841338772,0.1639229156172402,4744.361620710675
111,2004.02.13.05.12.39,984.375,0.4474985504976977,0.45954956127817115,1.0,2.1760438574212615,1.0269297202573517,0.227873400252685,5.085103071250805,0.13542237686764957,4325.0851690692525
112,2004.02.13.04.12.39,984.375,0.49683821968410324,0.5073727576417485,1.0,1.9709375108115113,1.0212031553537553,0.20016948925775546,5.066055024772983,0.10743408971578298,5272.107319234405
113,2004.02.13.06.42.39,984.375,0.4470212556718384,0.46092858578300006,1.0,2.1695334827221773,1.031111115936221,0.18776261503834846,5.080813450355349,0.11491398119392426,4351.081701210449
114,2004.02.13.06.52.39,19013.671875,0.5546786265195236,0.5624182237842378,1.0,1.7780362685822801,1.013953299973497,0.2312296311648665,5.052436671055223,0.10070820173390148,6478.116012945757
115,2004.02.13.05.02.39,984.375,0.44143942330629776,0.4571184678292414,1.0,2.187616712903304,1.0355179979293887,0.11723569095026809,5.052408971992454,0.1233776384255275,4279.44537355373
116,2004.02.13.06.32.39,984.375,0.3723799035904255,0.3848732035621067,1.0,2.598258311424975,1.0335498770240361,0.30725136714924295,5.079274166954055,0.12967594292107615,3033.6488001568523
117,2004.02.13.07.22.39,984.375,0.539766581075175,0.5483888733625816,1.0,1.823523504166402,1.0159741128660311,0.29145661976965087,5.089295722001964,0.1534405762462272,6158.957699643013
118,2004.02.13.04.22.39,984.375,0.4961036017078845,0.5048441473785198,1.0,1.9808093353020977,1.0176183878539586,0.2711515130004951,5.060320051023648,0.13436532735329404,5219.688717155217
119,2004.02.13.04.42.39,984.375,0.49604460273692813,0.5066293349177128,1.0,1.9738296444330863,1.021338267007409,0.09188831343807857,5.065652207105155,0.14503326509777315,5256.668835822879
120,2004.02.13.05.32.39,984.375,0.49544919663080406,0.5072630271971605,1.0,1.9713638613194744,1.023844686088289,0.23253555421140248,5.080766524579795,0.14419480972075374,5269.827149029933
121,2004.02.13.07.32.39,984.375,0.47153996134299303,0.48402542345089616,1.0,2.0660071796857773,1.0264780572835084,0.16540893140054447,5.066835076996951,0.12234851499308422,4798.066903998861
122,2004.02.13.07.42.39,984.375,0.46951983275397274,0.48166431584420694,1.0,2.076134700257611,1.025865751014181,0.19892345806898204,5.066420532222675,0.13376922558074603,4751.3705094690395
123,2004.02.13.04.52.39,984.375,0.4423320358348005,0.4563190910643344,1.0,2.1914489653885956,1.0316211671242317,0.19030745470650823,5.074145335071831,0.15447760503960664,4264.491271573101
124,2004.02.13.07.12.39,984.375,0.49121444949971,0.5031256202188178,1.0,1.9875751896019194,1.0242484127477094,0.17271513005203065,5.058182946862933,0.12798486221022848,5184.212781477275
125,2004.02.13.07.02.39,984.375,0.4883162348013049,0.501465050940713,1.0,1.9941569170654478,1.026926846175324,0.24142690756101937,5.082252571914036,0.09055937481724287,5150.048201010624
126,2004.02.13.06.12.39,984.375,0.46461362485532404,0.47798913983989677,0.9999999999999999,2.092097741666163,1.028788469104275,0.16619341203012272,5.091651463940354,0.10916043047191482,4679.139692644032
127,2004.02.13.04.32.39,984.375,0.40770037415024973,0.42111206020178055,1.0,2.3746648327308386,1.032895937560725,0.2539670358570585,5.069018195154759,0.11422430975439522,3631.8283212265064
128,2004.02.13.09.52.39,19013.671875,0.4524269146248615,0.4645239455310459,1.0,2.1527415531976404,1.026738088551197,0.11439256368885697,5.070678441473754,0.09257724027596292,4419.225517501032
129,2004.02.13.09.02.39,984.375,0.4412970558008526,0.45623480778651526,1.0,2.19185380627058,1.0338496524944045,0.2519456136800229,5.07050354534759,0.14725265495189163,4262.91609264125
130,2004.02.13.10.02.39,984.375,0.48459519606370194,0.49798323489693824,1.0,2.0080997309215807,1.0276272627999317,0.20946779685814043,5.073823067752763,0.11222844387155995,5078.779949842825
131,2004.02.13.07.52.39,984.375,0.49768495224677983,0.509982649793849,1.0,1.9608510219009048,1.0247098038458902,0.2545402897238156,5.070042719091125,0.13648267695685748,5326.485567298674
132,2004.02.13.11.02.39,984.375,0.49829071421682103,0.5120458803747506,1.0,1.9529499959420253,1.0276047009616645,0.15342755623973803,5.07509030312778,0.12980638147300907,5369.67134430727
133,2004.02.13.08.22.39,984.375,0.4453926189652521,0.46052474462285053,1.0,2.171435979664797,1.0339748011378225,0.17466713571420422,5.072232357370572,0.13239173111260785,4343.460667595606
134,2004.02.13.09.12.39,984.375,0.48517234783683083,0.49919168712167145,0.9999999999999999,2.003238486934705,1.028895585965166,0.14933644013016378,5.086174495728301,0.13109421570411642,5103.459133263477
135,2004.02.13.10.32.39,984.375,0.4894523382955156,0.4998889355808628,1.0,2.0004443563809153,1.021323010370513,0.18606331937434373,5.0653231891851656,0.07831924391037147,5117.72565332312
136,2004.02.13.10.42.39,984.375,0.5421045277542923,0.5513304984555898,0.9999999999999999,1.8137940904797432,1.0170188039925008,0.24990256815926815,5.0852718816083,0.08598859007306406,6225.209723438882
137,2004.02.13.08.52.39,984.375,0.40124994805518616,0.41402460673689784,1.0,2.415315379154444,1.0318371597146094,0.20722599760155935,5.079853105033451,0.07454676182950092,3510.6073596650067
138,2004.02.13.10.52.39,984.375,0.43044452353183316,0.44304733570944554,1.0,2.2570951665891723,1.0292785980274652,0.24903895436517143,5.075719345245735,0.1480453735481679,4020.0384855907973
139,2004.02.13.11.12.39,984.375,0.3802533907624633,0.39122414423925594,0.9999999999999999,2.5560794616715747,1.0288511654157633,0.18039367387120064,5.051135279216537,0.10301041160800799,3134.593659611917
140,2004.02.13.09.32.39,984.375,0.47901934418447467,0.48925322398433546,0.9999999999999999,2.0439313447059004,1.0213642307437163,0.2586037085017501,5.086049376941622,0.10004207159528328,4902.271327827278
141,2004.02.13.08.32.39,19013.671875,0.4044578533683089,0.42039507581665536,0.9999999999999999,2.378714826898031,1.0394039139446098,0.15063873084925428,5.062730791848233,0.13096884694180014,3619.4717649078557
142,2004.02.13.09.42.39,19013.671875,0.5018040091691617,0.5145826589229052,1.0,1.9433223849655998,1.0254654198058346,0.2301618683088411,5.070612903514764,0.16611932536181837,5423.00800745814
143,2004.02.13.10.22.39,984.375,0.5411296940651262,0.5532926232143454,1.0000000000000002,1.8073618878027236,1.0224769205656552,0.1077085362131096,5.082322691822354,0.09920181616690081,6269.598246981868
144,2004.02.13.08.02.39,19013.671875,0.5887011333137957,0.5960033116395189,1.0,1.677843026155584,1.0124038801906483,0.22535870248056566,5.054009120659791,0.1183734575880938,7274.904524498402
145,2004.02.13.09.22.39,984.375,0.5023904066073698,0.517014711281815,1.0,1.9341809394953926,1.0291094425413152,0.17529884165753984,5.081829105857207,0.1315598839647732,5474.390255243642
146,2004.02.13.08.42.39,984.375,0.482587372096239,0.49730586292030793,1.0,2.0108349298915216,1.0304991213510943,0.08355918914735705,5.071109406524533,0.09947712420108006,5064.9727241198
