,Filename,Main Frequency,Mean,RMS,Peak,Crest Factor,Form Factor,Kurtosis,Entropy,Skewness,Total Energy
15,2004.02.12.13.32.39,984.375,0.5285713827406374,0.5383616060820298,1.0,1.8574875858581021,1.01852204576538,0.34144531637324294,4.871518522906747,0.0035138311433523,5935.7843231379975
16,2004.02.12.11.42.39,19013.671875,0.44322208256842455,0.4552145968906764,1.0,2.196766111698651,1.0270575740557792,0.4719824550317817,4.868513274316144,0.08258181795504979,4243.8723424735435
17,2004.02.12.10.52.39,984.375,0.4402170715669989,0.4482298091028968,1.0,2.2309984291349028,1.0182017873758864,0.5134753088232085,4.848369994893536,0.03280799811503586,4114.6360170172275
18,2004.02.12.12.22.39,984.375,0.47912921216114457,0.48661403192869573,1.0,2.0550167779513013,1.0156217145136912,0.6415150749455019,4.865055490031912,0.019565298132389032,4849.525065111587
19,2004.02.12.11.32.39,19013.671875,0.510544666692839,0.5200097658296914,0.9999999999999998,1.923040807521123,1.018539218513758,0.47861497560598787,4.879118581435169,0.05859457915072588,5538.000006312969
20,2004.02.12.10.32.39,19013.671875,0.4473857189360119,0.45585634765701377,1.0,2.1936735226782447,1.0189336144683987,0.6287626426442556,4.811388831091675,0.08399343541253289,4255.846598639457
21,2004.02.12.16.22.39,984.375,0.4960689233054577,0.508120959450107,1.0,1.9680353297809419,1.0242950839660403,0.42187887878439767,4.874956298059855,-0.011723759566205715,5287.6679051775445
22,2004.02.12.16.32.39,984.375,0.5407453998766446,0.5501150133451873,1.0,1.8178016882671733,1.0173272180783788,0.4096278061735661,4.858482883690474,-0.012802938401100274,6197.791291551246
23,2004.02.12.17.02.39,985.3515625,0.4419713156563896,0.4505573342894692,1.0,2.219473358650357,1.0194266422478757,0.6561008820895782,4.874302834639156,-0.0005041417219294144,4157.479147152026
24,2004.02.12.16.42.39,984.375,0.5626449151151114,0.5712355458808805,1.0,1.7505913404914923,1.0152682989483903,0.5706517890996228,4.89316534772608,-0.009777100151059027,6682.829801017908
25,2004.02.12.14.52.39,19013.671875,0.5279845190829919,0.5385559953645096,1.0,1.8568171343504816,1.0200223224345257,0.368042119923337,4.869771488808757,0.0013370289616334498,5940.071631729822
26,2004.02.12.15.32.39,19013.671875,0.49529912243150687,0.5048662862507738,1.0,1.9807224749075178,1.0193159312948106,0.4890447103350164,4.878865281207334,-0.0026227136240171774,5220.146524009435
27,2004.02.12.15.42.39,984.375,0.48602247607800386,0.4969478918829888,1.0,2.012283413077562,1.0224792398350555,0.4867117699711163,4.898194462786522,0.023062207577248618,5057.683604417469
28,2004.02.12.15.22.39,984.375,0.5574689652698048,0.5647667101395686,0.9999999999999998,1.770642607020647,1.0130908540643726,0.535020063629243,4.881277158936703,-0.006817488878263588,6532.330227340728
29,2004.02.12.14.42.39,984.375,0.428928369893934,0.44250765426528094,0.9999999999999998,2.2598479153097433,1.031658629562565,0.30997555076381467,4.868532305742891,0.02661977236622145,4010.2507332272417
30,2004.02.12.14.02.39,984.375,0.4840852557488208,0.49575471342114463,1.0,2.0171265606314024,1.024106203470859,0.3844068433999408,4.889594019488536,0.03774414644161764,5033.42563080768
31,2004.02.12.15.12.39,19013.671875,0.464822225765306,0.4768566576988359,1.0,2.0970662438177827,1.025890396944156,0.3419917127536727,4.87635690221226,0.03369687604185532,4656.993730390113
32,2004.02.12.17.12.39,19013.671875,0.5082886584051725,0.5197094382375814,1.0,1.9241520865796884,1.022469082564705,0.5058926832599488,4.878716074968617,-0.037502147041765736,5531.604995957196
33,2004.02.12.14.32.39,19013.671875,0.5117917624080883,0.5202375090134255,1.0,1.9221989623477795,1.016502310560057,0.48468104155883607,4.8885585988683555,-0.03654917711406957,5542.851907266437
34,2004.02.12.16.12.39,985.3515625,0.45566037457515113,0.47073194957160547,1.0,2.124351238342884,1.033076334562791,0.4066809287512827,4.876071694920467,-0.014541133659961382,4538.133879756483
35,2004.02.12.14.12.39,19013.671875,0.4959158761160715,0.5092656295817153,1.0,1.963611800822586,1.0269193911882732,0.41497244255405663,4.891170314643514,0.01970775386945483,5311.518340572381
36,2004.02.12.15.52.39,985.3515625,0.46737727597762974,0.47918834851547304,1.0,2.086862093158156,1.0252709601962091,0.5086729705515918,4.86459666899751,-0.018266270678337335,4702.647774269162
37,2004.02.12.16.02.39,985.3515625,0.489204761402027,0.500715224414079,1.0,1.997143188865823,1.023528926781219,0.4044924157475136,4.885003217605311,0.029730785177959643,5134.65827246165
38,2004.02.12.15.02.39,984.375,0.517231184980494,0.5269533704666952,0.9999999999999999,1.8977011174904372,1.0187965957361365,0.40420833824649405,4.865462986350082,-0.03267064831906698,5686.883423154382
39,2004.02.12.14.22.39,984.375,0.5148276026226943,0.5254329096919345,1.0,1.9031925514264192,1.020599725063717,0.5200740317916863,4.8922536725655235,-0.03851889509533138,5654.113128188571
40,2004.02.12.16.52.39,19013.671875,0.5118405542191758,0.5225886119732123,1.0,1.9135510745711766,1.020998839707871,0.35696928410462325,4.865473414791747,0.045148257836813525,5593.064598816534
41,2004.02.12.21.02.39,984.375,0.46674715793644345,0.4773434205225587,1.0,2.094927796229552,1.0227023612376407,0.39446224481097536,4.858822371322267,-0.0011731127230119704,4666.506058059291
42,2004.02.12.18.32.39,984.375,0.5403119631462696,0.5499256424171698,1.0,1.8184276616099435,1.0177928306730784,0.3297582489932269,4.876676876660428,0.02582433830481752,6193.524985608947
43,2004.02.12.20.22.39,984.375,0.4711564911592605,0.48292931629211566,1.0,2.070696406832169,1.0249870804154446,0.3479309532451049,4.875785674339005,0.016521041611920733,4776.360438463904
44,2004.02.12.17.32.39,984.375,0.4213984400072208,0.43301516930765277,1.0,2.3093879172845106,1.0275670913737434,0.43076402223267607,4.868269940428341,0.044695830036776824,3840.043762698961
45,2004.02.12.17.42.39,984.375,0.443329387099466,0.4554527609406055,1.0,2.195617385071484,1.0273461994488073,0.4883963367528086,4.874150055216363,-0.006356188004272805,4248.314213343649
46,2004.02.12.20.52.39,984.375,0.49349222269144144,0.5039248107133171,1.0,1.9844230304605903,1.021140329152459,0.47239362493033044,4.8882266119823425,-0.01107479418459808,5200.6956001782255
47,2004.02.12.17.52.39,19013.671875,0.48454341157242603,0.49203101602249816,1.0,2.0323922017840332,1.0154529073582357,0.5367816627512911,4.87162890844655,0.03086820241837207,4958.09578451214
48,2004.02.12.18.02.39,984.375,0.5095838181515958,0.5209977461373643,1.0,1.9193940999052688,1.0223985291117956,0.45767000589970674,4.853521330315641,0.018150122530679685,5559.063582314771
49,2004.02.12.18.12.39,984.375,0.4687872057556241,0.4825668780001802,1.0,2.07225163099492,1.0293943010290674,0.3564760255027597,4.884464634018535,0.06839076596299958,4769.19381489338
50,2004.02.12.19.02.39,19013.671875,0.5121156697100903,0.5207792714372754,0.9999999999999999,1.9201993144622378,1.0169172752165339,0.5791138307510231,4.877410916976192,-0.023830270412440506,5554.4022949629825
51,2004.02.12.18.22.39,984.375,0.4705612507272273,0.4816558045930878,1.0,2.0761713872519807,1.0235772789381072,0.4982861017617166,4.8633291856185625,0.014921276074401647,4751.202592731439
52,2004.02.12.18.52.39,984.375,0.4975994071575126,0.5073640960700377,1.0,1.9709711580812326,1.0196235943453087,0.5533985473990728,4.877844449755239,-0.04187085212781373,5271.927316090195
53,2004.02.12.19.52.39,984.375,0.5640522298777675,0.5720183643887886,1.0,1.7481956214264502,1.0141230440889266,0.48432176118816184,4.862754497927396,-0.01055253808173332,6701.1585883755515
54,2004.02.12.19.42.39,983.3984375,0.4385524281961125,0.4495883817230618,1.0,2.224256766083385,1.0251645021607638,0.6133875523003889,4.874910805730915,0.050826720914781125,4139.616521837805
55,2004.02.12.19.12.39,983.3984375,0.4623845433660625,0.46924031069965993,1.0,2.1311042065183012,1.0148269820692726,0.6276825132083985,4.886898413720422,0.01321548516911691,4509.418888919315
56,2004.02.12.19.32.39,984.375,0.5019726439352145,0.5111829565010879,1.0,1.9562467552610427,1.0183482360585812,0.42524278547334626,4.8543428125479915,0.015918091365502436,5351.5881475521155
57,2004.02.12.20.42.39,984.375,0.4853592990937967,0.49885142466918697,1.0,2.00460487942507,1.0277982220606077,0.3950734414213928,4.86111848364502,0.008946704887335778,5096.5041949588995
58,2004.02.12.19.22.39,19013.671875,0.5202540121104337,0.5305827168956188,1.0,1.884720267276873,1.0198531958327168,0.3985078570542333,4.858008321399511,-0.04784196294330056,5765.4890387115265
59,2004.02.12.20.12.39,984.375,0.4970499088166426,0.5089612778610876,1.0,1.9647860131963382,1.023964130831053,0.2985831400319747,4.847664874422163,-0.006799371971469424,5305.17160677358
60,2004.02.12.17.22.39,984.375,0.4714809106216532,0.4830912589191779,1.0,2.070002264659692,1.024625277579566,0.45311400755295494,4.879927091462796,-0.0085671941098186,4779.5643278155
61,2004.02.12.20.02.39,984.375,0.5388780641841319,0.5467916614478502,1.0000000000000002,1.8288501279483655,1.014685320835428,0.4494151207921915,4.8652397861729435,0.007369960546106453,6123.13335867188
62,2004.02.12.20.32.39,984.375,0.4673996108793325,0.47817716348587275,1.0,2.0912751096478157,1.0230585399638312,0.4129906291536205,4.8811920143495096,-0.0018897816381505642,4682.8216254340105
63,2004.02.12.18.42.39,19013.671875,0.5225335147130351,0.5319773743083505,1.0,1.8797791941812345,1.0180732131612682,0.4243128403754697,4.859308807806233,0.0466076515964533,5795.83850037262
64,2004.02.12.21.32.39,984.375,0.45260812936089667,0.46185396862478234,1.0,2.1651865479852925,1.0204279125011326,0.49113721911236174,4.8640064468635416,0.042398720223169574,4368.5701290897705
65,2004.02.12.21.52.39,984.375,0.5086794417425498,0.5187845829590992,1.0,1.927582339274796,1.0198654405649519,0.4469901117158317,4.858240702949418,-0.012696409772231187,5511.9348432086335
66,2004.02.13.00.02.39,19013.671875,0.519602486499646,0.5302917705816952,1.0000000000000002,1.8857543252143363,1.0205720418200048,0.30274620550562625,4.832318328629398,0.013691470350720228,5759.1677326677855
67,2004.02.12.22.12.39,984.375,0.41614328134073747,0.4253356308215759,1.0,2.35108447902285,1.0220893857789133,0.588164861556332,4.841946328752703,0.0317515680588249,3705.0449683740244
68,2004.02.12.23.32.39,984.375,0.48428646880801357,0.49350362150002963,1.0,2.0263275818735607,1.0190324390328362,0.654300605984012,4.852377436832786,0.024579423944553855,4987.818484401039
69,2004.02.12.22.02.39,983.3984375,0.45889488636363635,0.46835959040342606,1.0,2.1351116118677966,1.0206249934811644,0.4880416166718633,4.861701479200276,0.043728334565285305,4492.507257300276
70,2004.02.12.23.42.39,984.375,0.5415310536935433,0.5504048676491474,1.0,1.8168443972364077,1.0163865283349491,0.3863550827223352,4.865455487172572,-0.022608192409152617,6204.324215436811
71,2004.02.12.23.02.39,19013.671875,0.4688806573275862,0.48092176291799993,1.0,2.0793402942143544,1.0256805338463795,0.3401611777974436,4.868672406788102,0.010694172240866048,4736.731997146254
72,2004.02.12.23.52.39,984.375,0.4880922645246478,0.4999807965496217,1.0,2.0000768167518066,1.0243571408298227,0.4490551594338532,4.858662376047874,0.031174289420172724,5119.6067208887125
73,2004.02.12.21.42.39,984.375,0.4460538246186886,0.45881468783168117,0.9999999999999998,2.179529179255167,1.02860834838464,0.3460049721647045,4.855847189789788,0.04990645163129112,4311.2635959313
74,2004.02.12.21.22.39,984.375,0.5042646042844082,0.5145488993543113,1.0,1.9434498864050895,1.020394640001547,0.4364865722352329,4.860018873985668,0.04034053299808356,5422.296470051494
75,2004.02.12.22.42.39,19013.671875,0.5076202509803137,0.5173367507481862,1.0,1.9329769218091957,1.0191412768681076,0.32607400357451555,4.8726545240456804,-0.030949995995734943,5481.212184057671
76,2004.02.12.22.22.39,984.375,0.46908255912162156,0.48038734198195837,1.0,2.081653517085295,1.0240997722906295,0.3623983965568218,4.856501545754446,0.032043297481202805,4726.210525931336
77,2004.02.12.22.52.39,984.375,0.5657523721960338,0.5749566062940666,1.0,1.7392616921920212,1.0162690154745715,0.39482511351593397,4.883712946868181,-0.005168130137508939,6770.178030001978
78,2004.02.12.22.32.39,984.375,0.5439150913566314,0.5523827466898656,1.0,1.8103389470298723,1.0155679727733133,0.5401611783934808,4.862025567115382,0.00373098226955341,6248.994792256313
79,2004.02.12.23.22.39,984.375,0.503492811859631,0.5117560518240836,1.0,1.9540560320403413,1.016411833038753,0.44457727875853514,4.8742570660231905,-0.009280108908766165,5363.5943747291985
80,2004.02.12.21.12.39,984.375,0.49886843659156976,0.5087357628235047,1.0,1.965656973769562,1.0197794157901665,0.3780082777784419,4.863079748979274,0.03338287420000052,5300.47132417256
81,2004.02.12.23.12.39,984.375,0.5041914090643012,0.516212209627633,1.0,1.9371878102638151,1.0238417401550743,0.446134626269433,4.8580079570560954,-0.05264483562148107,5457.408929149815
82,2004.02.13.01.02.39,19014.6484375,0.49742020205866994,0.508240886984826,1.0,1.9675709404895951,1.0217536096872875,0.44095646881747097,4.832710388880768,-0.004973227870962232,5290.164207679953
83,2004.02.13.02.12.39,984.375,0.4638697744205299,0.4753002646931917,1.0,2.103933185573764,1.024641593186236,0.542882081381522,4.873075861970173,0.023891274306344377,4626.643796324723
84,2004.02.13.00.12.39,984.375,0.4919558904867256,0.49933289693783056,1.0,2.002671977217045,1.0149952599282963,0.5816276126893904,4.8630872796806255,-0.02619621263278127,5106.346843429399
85,2004.02.13.01.22.39,984.375,0.4785856503554092,0.4905873969364796,1.0,2.038372787895891,1.0250775312050364,0.42031091089811623,4.870460715953097,-0.014118265366717253,4929.044357794018
86,2004.02.13.02.32.39,984.375,0.5150792229105029,0.5233470868264531,1.0,1.9107778091666525,1.0160516354537306,0.5366345309682181,4.875480706002852,-0.0037356983017444705,5609.311708973776
87,2004.02.13.00.32.39,984.375,0.44070691986488725,0.45259562381731,1.0,2.2094778371159185,1.0269764403882462,0.4393592386496623,4.869187445702035,0.007062047350269386,4195.180517346918
88,2004.02.13.00.42.39,984.375,0.43173359224951985,0.4429442692592228,1.0,2.2576203585891146,1.0259666544622819,0.5730646490077822,4.862299660841234,0.05268895496802925,4018.1683337131394
89,2004.02.13.03.22.39,19013.671875,0.5046797526041666,0.514898235040592,1.0,1.9421313415866828,1.0202474586778993,0.41656300994603157,4.854473754208483,-0.06115951499883038,5429.661541333333
90,2004.02.13.00.52.39,984.375,0.46259306446605963,0.4736572917785749,1.0,2.111231089138346,1.0239178408895646,0.26313045713724614,4.859743708605524,-0.013550677377818293,4594.713191526687
91,2004.02.13.03.42.39,984.375,0.5263126476685092,0.5375377191778632,0.9999999999999998,1.860334566901555,1.0213277631823585,0.4007797505176063,4.856301225178242,-0.018045275410610347,5917.630454557477
92,2004.02.13.02.22.39,984.375,0.4479549707542539,0.4592768081266344,0.9999999999999999,2.177336156116714,1.0252744988035676,0.500848649806199,4.864830808892475,0.02163183152695343,4319.952619171622
93,2004.02.13.01.12.39,984.375,0.4798639979931193,0.4880490676091615,1.0,2.0489743068228092,1.0170570612720973,0.6069125322893005,4.865100979513914,0.05105431945917874,4878.16995623264
94,2004.02.13.04.02.39,19013.671875,0.5359051335749367,0.5448578293565653,1.0,1.8353411589605348,1.0167057473808967,0.4422063380916792,4.867130918019875,-0.002657138132890225,6079.898710244313
95,2004.02.13.01.42.39,984.375,0.510113025102459,0.5205570885845398,1.0,1.9210188890504323,1.0204740184393115,0.34643963555082724,4.847498242920167,-0.019641247862200256,5549.663897100541
96,2004.02.13.03.02.39,984.375,0.5091492803213824,0.5184557301799829,1.0,1.9288049910314389,1.0182784307437813,0.3925339025403627,4.843900754265086,-0.012775323005230424,5504.949128324286
97,2004.02.13.02.52.39,984.375,0.499314090291502,0.5096882052551831,1.0,1.9619837965434865,1.020776731851538,0.450861482623365,4.867892236864398,0.012000841891184751,5320.336723481593
98,2004.02.13.03.12.39,984.375,0.47959681919642855,0.49075186748225863,1.0,2.0376896477855,1.0232592207440419,0.5248632368505834,4.8701896454376055,0.03296497595721093,4932.349858556402
99,2004.02.13.03.32.39,984.375,0.456992615520473,0.46540639278625795,1.0,2.1486597852970597,1.0184111886714022,0.4453741256774335,4.850998625501088,-0.04788269964002263,4436.031701940565
100,2004.02.13.01.32.39,983.3984375,0.4867732779061285,0.49731885554075095,1.0,2.010782396160442,1.0216642492784005,0.38013994309691945,4.88006544742449,-0.04865005906613123,5065.2373826839
101,2004.02.13.03.52.39,984.375,0.4731428899684874,0.4821479249405054,1.0,2.074052273736105,1.0190323793571487,0.5316575196159739,4.860547314927419,0.04180555990429182,4760.916408820433
102,2004.02.13.01.52.39,19013.671875,0.45984131539432455,0.4720828875916531,1.0,2.118272079510304,1.0266212969289876,0.3581559929171121,4.855728829850373,-0.005701541338310298,4564.2189364607675
103,2004.02.13.02.42.39,984.375,0.444132355230386,0.4542412574674691,1.0,2.201473299839163,1.0227610128333011,0.3892193620919864,4.85481309471377,0.010592670221424733,4225.743257305652
104,2004.02.13.00.22.39,984.375,0.5197730719710195,0.5307173243474468,1.0,1.8842422399335998,1.0210558279499278,0.3194399375811283,4.85796508727641,0.006857906365209236,5768.414788864267
105,2004.02.13.02.02.39,984.375,0.4432226307855281,0.45388555067067077,1.0,2.2031985784133887,1.0240577063184808,0.35354929352836306,4.8346837245236065,-0.02361848578514355,4219.127666844018
106,2004.02.13.05.42.39,984.375,0.5364806080746367,0.5456699923937783,1.0,1.8326094781447284,1.0171290148811178,0.3984273331430588,4.841639378257885,-0.027523553818595652,6098.0375674680545
107,2004.02.13.06.22.39,984.375,0.4931656013257575,0.5019795558764383,1.0,1.9921130020007207,1.0178722005893894,0.6148985783371224,4.861417735361455,-0.02576823183550219,5160.621558126721
108,2004.02.13.05.22.39,984.375,0.5254442610094309,0.5343649903861537,1.0,1.871380082885594,1.0169774989255478,0.4506324194814022,4.847738929368961,-0.021145094206746175,5847.980911624072
109,2004.02.13.06.02.39,984.375,0.5045964731560053,0.5145631076645987,1.0,1.9433962231350206,1.0197516927660173,0.4862324196442014,4.861783955901175,0.005938576498637186,5422.595927438323
110,2004.02.13.05.52.39,984.375,0.4938073294503349,0.5016038522669151,1.0,1.9936051038696505,1.01578859273972,0.5276336298870352,4.883695144841873,0.058831375132475376,5152.899575992507
111,2004.02.13.05.12.39,984.375,0.45372604489637736,0.4650017258361401,1.0,2.150529652770333,1.0248512975320556,0.4254419235589393,4.8718649017908175,-0.009992832870423764,4428.320871026458
112,2004.02.13.04.12.39,19013.671875,0.46902606436799504,0.4786801565911918,1.0,2.08907761525204,1.0205832744843413,0.4360999697344816,4.856384851615283,-0.0015293163511514156,4692.678498594159
113,2004.02.13.06.42.39,984.375,0.48336962394908,0.49342596618086515,1.0,2.0266464850644894,1.0208046632091314,0.5378888733945146,4.872967917661754,-0.031985012571930156,4986.248890399135
114,2004.02.13.06.52.39,984.375,0.5457003103461779,0.5543416491341294,0.9999999999999999,1.8039416694776225,1.0158353195409944,0.4002455766738815,4.870243828376854,-0.01535963177763616,6293.394717998002
115,2004.02.13.05.02.39,984.375,0.5051182483896239,0.5161652204910584,1.0,1.9373641622902082,1.0218700712885616,0.38783638352976757,4.849608959418225,-0.02038468357291174,5456.415433617058
116,2004.02.13.06.32.39,984.375,0.49039013202373793,0.49897201022721915,1.0,2.004120430612181,1.0175001037807707,0.40408312213484177,4.855463403688823,0.020313258117192718,5098.968411959134
117,2004.02.13.07.22.39,984.375,0.4483589016661352,0.4590168601066966,1.0,2.178569213705035,1.0237710423523558,0.44450532856110847,4.86185977351108,-0.03003301189787253,4315.063866618075
118,2004.02.13.04.22.39,984.375,0.46340481124761446,0.473395799441542,1.0,2.11239728189326,1.0215599578412424,0.4773209140232191,4.847144191927626,0.016751148389584237,4589.641378383803
119,2004.02.13.04.42.39,19013.671875,0.4862180814807047,0.4971768838258471,1.0,2.011356586623371,1.0225388622154261,0.41835620351561786,4.864531559958845,0.03500325002144057,5062.345806044772
120,2004.02.13.05.32.39,984.375,0.48216569548467636,0.4936279167592385,1.0,2.025817353615636,1.0237723699174415,0.47835525623702146,4.856524129852096,0.03110930720074766,4990.331293779265
121,2004.02.13.07.32.39,984.375,0.49685233907496673,0.5070693971884169,1.0,1.9721166482236352,1.020563570521721,0.33801379859629854,4.849879782646566,-0.014486936382794116,5265.804770611703
122,2004.02.13.07.42.39,984.375,0.5094613522046232,0.5200779785935901,1.0,1.922788583943179,1.0208389239792672,0.4714581263449671,4.8505289823747075,0.025411121434395976,5539.4530061925325
123,2004.02.13.04.52.39,984.375,0.4775271891861511,0.49004075064938724,1.0,2.040646616990179,1.0262049193147786,0.4765381440622014,4.8519366545230564,-0.005769643314561384,4918.065915842865
124,2004.02.13.07.12.39,984.375,0.480542819782839,0.49250111949889774,1.0,2.0304522373826566,1.0248849826149993,0.3466352920025497,4.852377003562097,0.010150521142346037,4967.574583453032
125,2004.02.13.07.02.39,984.375,0.5126944547086147,0.5237377509912723,1.0,1.9093525301686038,1.0215397225018434,0.4507943486351511,4.887095561988631,-0.020519835462742067,5617.689227538348
126,2004.02.13.06.12.39,984.375,0.490758522269652,0.5008761503784609,1.0,1.9965015288597836,1.0206163064922786,0.5105274416299461,4.868786326917774,-0.025183035895983117,5137.959281007546
127,2004.02.13.04.32.39,984.375,0.47633801476430093,0.4882898262437483,1.0,2.047964029258337,1.0250910301277576,0.4479454656885884,4.846795816717714,0.03584341394833061,4882.984026381309
128,2004.02.13.09.52.39,19013.671875,0.5139146864926576,0.5255471405131251,1.0,1.902778881117375,1.0226349904492051,0.4109711039546795,4.857167205702181,0.014519336533485656,5656.57184054318
129,2004.02.13.09.02.39,19013.671875,0.5333570115109708,0.5434174090133103,1.0,1.8402060431146519,1.0188624078904276,0.504321405708299,4.8742052806335305,-0.01046670874916173,6047.794798975781
130,2004.02.13.10.02.39,984.375,0.5291084872159091,0.5373577694904051,1.0,1.8609575533788865,1.01559090899846,0.5054325389849672,4.863643785243822,0.011219183120540781,5913.669067401286
131,2004.02.13.07.52.39,984.375,0.5530050320095485,0.5630750516562716,1.0,1.7759621866721396,1.0182096347480418,0.3800510420069876,4.850984443408136,-0.00911817288506958,6493.25596257716
132,2004.02.13.11.02.39,19013.671875,0.4440181368429095,0.453528145696195,1.0,2.2049348193482796,1.0214180639577117,0.41613074153885243,4.842103115072563,0.041222561007465144,4212.485712663123
133,2004.02.13.08.22.39,984.375,0.47271993645715493,0.4805443661260017,1.0,2.0809733096273444,1.0165519350156622,0.6446447698043447,4.849629966501119,0.03505867031403106,4729.300742460227
134,2004.02.13.09.12.39,984.375,0.48133581527053454,0.4918778092912779,1.0,2.0330252373874114,1.0219015366949542,0.36575096348616354,4.8700465719949,0.030043316262471722,4955.008599514864
135,2004.02.13.10.32.39,984.375,0.5522802929427432,0.5614462447620481,1.0,1.7811144153681526,1.0165965578283909,0.3737099239461097,4.845818003016235,-0.045687231352259994,6455.744220311667
136,2004.02.13.10.42.39,984.375,0.4537029974591869,0.4639856412295806,1.0,2.1552391090163048,1.0226638215484098,0.501537776664942,4.843469771143776,0.04177503327014213,4408.98918947277
137,2004.02.13.08.52.39,984.375,0.43790410969025845,0.4487422066998479,1.0,2.228450957074502,1.0247499321649562,0.5009742049448347,4.868024395019439,-0.040489837293659424,4124.048754152427
138,2004.02.13.10.52.39,984.375,0.5235913254310345,0.5339938893289566,1.0,1.8726806054965346,1.0198677162753957,0.3156659175567027,4.848536931596551,0.011329480313244317,5839.86122425684
139,2004.02.13.11.12.39,984.375,0.5274994120548824,0.5392335160978367,0.9999999999999999,1.854484133769169,1.0222447717946146,0.4421486925018039,4.8476780497072065,0.0020508795778703026,5955.026634408669
140,2004.02.13.09.32.39,984.375,0.5016819429224607,0.5104207686695578,1.0,1.959167928465293,1.0174190557790272,0.6014461458186253,4.867505777024915,0.0122273105415258,5335.641315107272
141,2004.02.13.08.32.39,984.375,0.4860661288018635,0.4977247818567083,1.0,2.0091424748223474,1.0239857343764787,0.3468116029579775,4.849010343420954,-0.03312087227837936,5073.509549553825
142,2004.02.13.09.42.39,984.375,0.47321635920826993,0.4869021304745058,1.0,2.053800830621668,1.028920748405937,0.30698502024013896,4.83778106314447,0.005750047966007271,4855.269061849347
143,2004.02.13.10.22.39,984.375,0.4507274599594992,0.46468570815902455,0.9999999999999999,2.1519921582304837,1.0309682667232647,0.28597461341432506,4.858718333795947,-0.019917278409342914,4422.303894881365
144,2004.02.13.08.02.39,984.375,0.49033617164656434,0.5024314582300243,1.0,1.9903212341098628,1.0246673349486815,0.3385783303104959,4.834415606602253,-0.0058858934138351585,5169.917342088164
145,2004.02.13.09.22.39,984.375,0.5063222793794016,0.5176480282780032,1.0,1.9318145638969757,1.0223686560119052,0.414344141995989,4.851814737454998,-0.01321660942407954,5487.810174568538
146,2004.02.13.08.42.39,19013.671875,0.506954621449802,0.5169852148362077,1.0,1.9342912936433239,1.019785978787845,0.410212257750902,4.857006443810354,-0.0007493083957246546,5473.7656291172325
